time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
1291.234910,0.219269,0.077117,0.009856,-0.005077,2.699375,-0.939949,-1
1292.051896,0.241121,0.116251,0.041179,0.013007,2.699375,-0.939949,-1
1293.680287,2.697589,-1.304781,0.010066,-0.005437,2.699375,-0.939949,-1
1297.128232,2.915096,-0.821982,0.040190,-0.094867,1.483148,-0.374649,-1
1298.754809,2.869262,-0.972514,0.112884,-0.210993,1.483148,-0.374649,-1
1299.362124,2.869262,-0.972514,0.191388,-0.174970,1.483148,-0.374649,-1
1301.187966,2.864743,-0.975521,0.160085,-0.201578,1.483148,-0.374649,-1
1301.796331,2.870190,-0.979136,0.125576,-0.218519,1.483148,-0.374649,-1
1303.628841,2.685558,-0.968059,0.000243,-0.003824,1.483148,-0.374649,-1
1306.482492,2.914626,-0.824275,0.073402,-0.016587,1.483148,-0.374649,-1
1306.882745,2.964053,-0.581775,0.115784,-0.025359,1.483148,-0.374649,-1
1307.288614,2.964053,-0.581775,0.173017,-0.042952,1.483148,-0.374649,-1
1307.491156,2.964053,-0.581775,0.211592,-0.057865,1.483148,-0.374649,-1
1307.895574,2.856657,-0.956354,0.264728,-0.100270,1.483148,-0.374649,-1
1308.298492,2.856657,-0.956354,0.317571,-0.131613,1.483148,-0.374649,-1
1308.500054,2.856657,-0.956354,0.351776,-0.148726,1.483148,-0.374649,-1
1308.906024,2.917695,-0.741294,0.422710,-0.169927,1.483148,-0.374649,-1
1309.309721,2.917695,-0.741294,0.475054,-0.194704,1.483148,-0.374649,-1
1309.512592,2.917695,-0.741294,0.515389,-0.211700,1.483148,-0.374649,-1
1309.913749,2.873134,-0.910347,0.571826,-0.245764,1.483148,-0.374649,-1
1310.321578,2.873134,-0.910347,0.621911,-0.272341,1.483148,-0.374649,-1
1310.524998,2.894496,-0.849435,0.654888,-0.287385,-0.284918,0.143957,-1
1310.934860,2.925962,-0.671723,0.719173,-0.316147,-0.284918,0.143957,-1
1311.340995,2.925962,-0.671723,0.769551,-0.342022,-0.284918,0.143957,-1
1311.542876,2.912728,-0.779974,0.806756,-0.362946,-0.284918,0.143957,-1
1311.949423,2.912728,-0.779974,0.870663,-0.397392,-0.284918,0.143957,-1
1312.357793,2.912728,-0.779974,0.925414,-0.424715,-0.284918,0.143957,-1
1312.767241,2.912094,-0.738024,0.977786,-0.447519,-0.284918,0.143957,-1
1312.972739,2.912094,-0.738024,1.022625,-0.472210,-0.284918,0.143957,-1
1313.377762,2.912094,-0.738024,1.074840,-0.496427,-0.284918,0.143957,-1
1313.578201,2.909809,-0.757201,1.107914,-0.508058,-0.284918,0.143957,-1
1313.983832,2.909809,-0.757201,1.175819,-0.542967,-0.284918,0.143957,-1
1314.390670,2.909809,-0.757201,1.231087,-0.566695,-0.284918,0.143957,-1
1314.795579,2.909758,-0.770836,1.286536,-0.592612,-0.284918,0.143957,-1
1314.997219,2.909758,-0.770836,1.330191,-0.615499,-0.284918,0.143957,-1
1315.401774,2.909758,-0.770836,1.384222,-0.640544,-0.284918,0.143957,-1
1315.606520,2.909357,-0.810372,1.420573,-0.652949,1.192017,-0.338713,-1
1316.013232,2.909357,-0.810372,1.489449,-0.683455,1.192017,-0.338713,-1
1316.415214,2.909357,-0.810372,1.548181,-0.704652,1.192017,-0.338713,-1
1316.822563,2.907673,-0.842207,1.605157,-0.726518,1.192017,-0.338713,-1
1317.026507,2.907673,-0.842207,1.648008,-0.747613,1.192017,-0.338713,-1
1317.435659,2.907673,-0.842207,1.705381,-0.775224,1.192017,-0.338713,-1
1317.842508,2.906461,-0.827245,1.758149,-0.803031,1.192017,-0.338713,-1
1318.043585,2.906461,-0.827245,1.803316,-0.821026,1.192017,-0.338713,-1
1318.448875,2.906461,-0.827245,1.858199,-0.844675,1.192017,-0.338713,-1
1318.653614,2.907922,-0.834003,1.889760,-0.857920,1.192017,-0.338713,-1
1319.059105,2.907922,-0.834003,1.959390,-0.891474,1.192017,-0.338713,-1
1319.470248,2.907922,-0.834003,2.011679,-0.916003,1.192017,-0.338713,-1
1319.672650,2.907890,-0.832746,2.043725,-0.927949,1.192017,-0.338713,-1
1320.078481,2.907890,-0.832746,2.112860,-0.958428,1.192017,-0.338713,-1
1320.484937,2.907890,-0.832746,2.146806,-0.974548,1.192017,-0.338713,-1
1320.687674,2.986934,-0.710343,2.204485,-0.802546,2.205582,-0.801456,-1
1321.092832,2.986934,-0.710343,2.235779,-0.808659,2.205582,-0.801456,-1
1321.505390,2.986934,-0.710343,2.274021,-0.813295,2.205582,-0.801456,-1
1321.706041,2.975012,-0.669212,2.310811,-0.818584,2.205582,-0.801456,-1
1321.906446,2.975012,-0.669212,2.353539,-0.815648,2.205582,-0.801456,-1
1322.111264,2.975012,-0.669212,2.394555,-0.810533,2.205582,-0.801456,-1
1322.521304,2.975012,-0.669212,2.457324,-0.797893,2.205582,-0.801456,-1
1322.925609,2.973849,-0.670966,2.510309,-0.777312,2.205582,-0.801456,-1
1323.130395,2.973849,-0.670966,2.554139,-0.759894,2.205582,-0.801456,-1
1323.531937,2.973849,-0.670966,2.606188,-0.737078,2.205582,-0.801456,-1
1323.735021,2.977309,-0.679601,2.638421,-0.729911,2.205582,-0.801456,-1
1324.142517,2.977309,-0.679601,2.702667,-0.711100,2.205582,-0.801456,-1
1324.548855,2.977309,-0.679601,2.734961,-0.701112,2.205582,-0.801456,-1
1328.407422,2.894629,-0.952978,2.703210,-0.904153,2.715983,-0.796118,-1
1329.425174,2.897570,-0.951418,2.669362,-0.983470,2.715983,-0.796118,-1
1332.683266,2.948579,-0.890257,2.579650,-1.081808,2.678428,-1.051835,-1
