time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
837.408132,-3.063064,-0.748372,0.002013,0.004044,0.000000,0.000000,-1
839.451199,-3.063155,-0.772055,0.040865,0.001370,0.000000,0.000000,-1
839.655155,-3.063155,-0.772055,0.089088,-0.011278,0.000000,0.000000,-1
839.860379,-3.063155,-0.772055,0.141844,-0.022928,0.000000,0.000000,-1
840.266442,-3.103641,-0.692159,0.223616,-0.050072,0.000000,0.000000,-1
840.670506,-3.103641,-0.692159,0.318449,-0.092851,0.000000,0.000000,-1
840.874753,-3.103641,-0.692159,0.366681,-0.112559,0.000000,0.000000,-1
841.076047,-3.103641,-0.692159,0.410529,-0.128826,0.000000,0.000000,-1
841.278456,-3.076038,-0.753156,0.493072,-0.163858,0.000000,0.000000,-1
841.483538,-3.076038,-0.753156,0.525101,-0.180794,0.000000,0.000000,-1
841.685314,-3.076038,-0.753156,0.593085,-0.206353,0.000000,0.000000,-1
841.887432,-3.076038,-0.753156,0.630352,-0.222394,0.000000,0.000000,-1
842.087959,-3.076038,-0.753156,0.676923,-0.245595,0.000000,0.000000,-1
842.291383,-3.097711,-0.561784,0.742322,-0.260908,0.000000,0.000000,-1
842.698277,-3.097711,-0.561784,0.844057,-0.326079,0.000000,0.000000,-1
843.101578,-3.097711,-0.561784,0.927020,-0.366827,0.000000,0.000000,-1
843.303535,-3.062483,-0.798303,0.994372,-0.389291,0.000000,0.000000,-1
843.504944,-3.062483,-0.798303,1.037572,-0.407732,0.000000,0.000000,-1
843.710120,-3.062483,-0.798303,1.113651,-0.427334,0.000000,0.000000,-1
843.915563,-3.062483,-0.798303,1.144642,-0.437478,0.000000,0.000000,-1
844.117834,-3.091335,-0.537647,1.196733,-0.467727,0.000000,0.000000,-1
844.320437,-3.091335,-0.537647,1.240153,-0.486142,0.000000,0.000000,-1
844.521307,-3.091335,-0.537647,1.287025,-0.504687,0.000000,0.000000,-1
844.721892,-3.091335,-0.537647,1.349556,-0.533268,0.000000,0.000000,-1
844.926483,-3.091335,-0.537647,1.382993,-0.549417,0.000000,0.000000,-1
845.131603,-3.091335,-0.537647,1.465345,-0.571843,0.000000,0.000000,-1
845.541678,-3.073015,-1.183815,1.535856,-0.584758,0.000000,0.000000,-1
845.747049,-3.073015,-1.183815,1.584729,-0.595903,0.000000,0.000000,-1
845.951593,-3.073015,-1.183815,1.628770,-0.595871,0.000000,0.000000,-1
846.157167,-3.119644,-0.335348,1.685783,-0.626597,0.000000,0.000000,-1
846.563364,-3.119644,-0.335348,1.780945,-0.664921,0.000000,0.000000,-1
846.766703,-3.119644,-0.335348,1.815900,-0.680859,0.000000,0.000000,-1
846.970153,-3.119644,-0.335348,1.872458,-0.706768,0.000000,0.000000,-1
847.172960,-3.125116,-0.638068,1.930566,-0.715126,0.000000,0.000000,-1
847.378778,-3.125116,-0.638068,1.970843,-0.722729,0.000000,0.000000,-1
847.579506,-3.125116,-0.638068,2.040305,-0.751533,0.000000,0.000000,-1
847.985456,-3.125116,-0.638068,2.148562,-0.775830,0.000000,0.000000,-1
848.188554,-3.102039,-0.793117,2.208666,-0.790824,0.000000,0.000000,-1
848.392792,-3.102039,-0.793117,2.263506,-0.806833,0.000000,0.000000,-1
848.594689,-3.102039,-0.793117,2.323773,-0.819461,0.000000,0.000000,-1
848.794708,-3.102039,-0.793117,2.362871,-0.825694,0.000000,0.000000,-1
848.996170,-3.102039,-0.793117,2.440460,-0.852089,0.000000,0.000000,-1
849.401289,-3.079609,-0.503634,2.544001,-0.880499,0.000000,0.000000,-1
849.605807,-3.079609,-0.503634,2.577206,-0.891461,0.000000,0.000000,-1
849.808702,-3.079609,-0.503634,2.643412,-0.905926,0.000000,0.000000,-1
850.012068,-3.079609,-0.503634,2.692586,-0.915576,0.000000,0.000000,-1
850.419956,-3.111459,-0.786850,2.781135,-0.935255,0.000000,0.000000,-1
850.624747,-3.111459,-0.786850,2.833512,-0.943325,0.000000,0.000000,-1
850.826401,-3.111459,-0.786850,2.876574,-0.954790,0.000000,0.000000,-1
859.762174,-3.098642,-0.780868,2.907799,-0.951204,0.000000,0.000000,-1
864.240201,-3.097851,-0.775800,2.876015,-0.954437,0.000000,0.000000,-1
