time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
3.099170,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000000,-1
3.301001,-0.104314,-0.060493,-0.033199,-0.011963,0.000000,0.000000,-1
3.502752,-0.104314,-0.060493,-0.033187,-0.011963,0.000000,0.000000,-1
3.706016,-0.104314,-0.060493,-0.033410,-0.011962,0.000000,0.000000,-1
3.908658,-0.104314,-0.060493,-0.033223,-0.011875,0.000000,0.000000,-1
4.110274,-0.104314,-0.060493,-0.033189,-0.011920,0.000000,0.000000,-1
4.312452,-0.104883,-0.059623,-0.032477,-0.013277,0.000000,0.000000,-1
4.512726,-0.104883,-0.059623,-0.032588,-0.013104,0.000000,0.000000,-1
4.714078,-0.104883,-0.059623,-0.032576,-0.013102,0.000000,0.000000,-1
4.916977,-0.104883,-0.059623,-0.032515,-0.013175,0.000000,0.000000,-1
5.121523,-0.104883,-0.059623,-0.032310,-0.013455,0.000000,0.000000,-1
5.322017,-0.104943,-0.057962,-0.032575,-0.011846,0.000000,0.000000,-1
5.524561,-0.104943,-0.057962,-0.032246,-0.011973,0.000000,0.000000,-1
5.727450,-0.104943,-0.057962,-0.032126,-0.012125,0.000000,0.000000,-1
5.929230,-0.104943,-0.057962,-0.032101,-0.012155,0.000000,0.000000,-1
6.129333,-0.104943,-0.057962,-0.031868,-0.012228,0.000000,0.000000,-1
6.331870,-0.104645,-0.056555,-0.031393,-0.011611,0.000000,0.000000,-1
6.533657,-0.104645,-0.056555,-0.031694,-0.010948,0.000000,0.000000,-1
6.734926,-0.104645,-0.056555,-0.031592,-0.011354,0.000000,0.000000,-1
6.937470,-0.104645,-0.056555,-0.031530,-0.011431,0.000000,0.000000,-1
7.140213,-0.104645,-0.056555,-0.031231,-0.011525,0.000000,0.000000,-1
7.341484,-0.105055,-0.056600,-0.031672,-0.011499,0.000000,0.000000,-1
7.542429,-0.105055,-0.056600,-0.031765,-0.011331,0.000000,0.000000,-1
7.743604,-0.105055,-0.056600,-0.031808,-0.011352,0.000000,0.000000,-1
7.945933,-0.105055,-0.056600,-0.031567,-0.011610,0.000000,0.000000,-1
8.148820,-0.105225,-0.056552,-0.031841,-0.011388,0.000000,0.000000,-1
8.349725,-0.105225,-0.056552,-0.031708,-0.011230,0.000000,0.000000,-1
8.552054,-0.105225,-0.056552,-0.031767,-0.011465,0.000000,0.000000,-1
8.753427,-0.105225,-0.056552,-0.031678,-0.011593,0.000000,0.000000,-1
8.955019,-0.105225,-0.056552,-0.031536,-0.011788,0.000000,0.000000,-1
9.156996,-0.105633,-0.056691,-0.031805,-0.012137,0.000000,0.000000,-1
9.360031,-0.105633,-0.056691,-0.031708,-0.011934,0.000000,0.000000,-1
9.564506,-0.105633,-0.056691,-0.031714,-0.012262,0.000000,0.000000,-1
9.767076,-0.105633,-0.056691,-0.031598,-0.012420,0.000000,0.000000,-1
9.967317,-0.105633,-0.056691,-0.031720,-0.012208,0.000000,0.000000,-1
10.168507,-0.106404,-0.056067,-0.032240,-0.011971,0.000000,0.000000,-1
10.370499,-0.106404,-0.056067,-0.032408,-0.011321,0.000000,0.000000,-1
10.573240,-0.106404,-0.056067,-0.032078,-0.012171,0.000000,0.000000,-1
10.775939,-0.106404,-0.056067,-0.032140,-0.012082,0.000000,0.000000,-1
10.976334,-0.106404,-0.056067,-0.032305,-0.011886,0.000000,0.000000,-1
11.178475,-0.106241,-0.056482,-0.032139,-0.012203,0.000000,0.000000,-1
11.380451,-0.106241,-0.056482,-0.031897,-0.012379,0.000000,0.000000,-1
11.580691,-0.106241,-0.056482,-0.032016,-0.012154,0.000000,0.000000,-1
11.780716,-0.106241,-0.056482,-0.032127,-0.012011,0.000000,0.000000,-1
11.982209,-0.106241,-0.056482,-0.031760,-0.012167,0.000000,0.000000,-1
12.183527,-0.106424,-0.056262,-0.031758,-0.011786,0.000000,0.000000,-1
12.383870,-0.106424,-0.056262,-0.031575,-0.011954,0.000000,0.000000,-1
12.584307,-0.106424,-0.056262,-0.031319,-0.012625,0.000000,0.000000,-1
12.785555,-0.106424,-0.056262,-0.032429,-0.011304,0.000000,0.000000,-1
12.990350,-0.106424,-0.056262,-0.032478,-0.010942,0.000000,0.000000,-1
13.191622,-0.106592,-0.056257,-0.032600,-0.011006,0.000000,0.000000,-1
13.392270,-0.106592,-0.056257,-0.034264,-0.009701,0.000000,0.000000,-1
13.594614,-0.106592,-0.056257,-0.034174,-0.010173,0.000000,0.000000,-1
13.796370,-0.106592,-0.056257,-0.034133,-0.010213,0.000000,0.000000,-1
13.998719,-0.106592,-0.056257,-0.033406,-0.011068,0.000000,0.000000,-1
14.199673,-0.105490,-0.056874,-0.032147,-0.011634,0.000000,0.000000,-1
14.400408,-0.105490,-0.056874,-0.032276,-0.011423,0.000000,0.000000,-1
14.600534,-0.105490,-0.056874,-0.032242,-0.011458,0.000000,0.000000,-1
14.803588,-0.105490,-0.056874,-0.032468,-0.011452,0.000000,0.000000,-1
15.005887,-0.105490,-0.056874,-0.032172,-0.011530,0.000000,0.000000,-1
15.206502,-0.105554,-0.056743,-0.032268,-0.011328,0.000000,0.000000,-1
15.407265,-0.105554,-0.056743,-0.032355,-0.011531,0.000000,0.000000,-1
15.609792,-0.105554,-0.056743,-0.032219,-0.011502,0.000000,0.000000,-1
15.812777,-0.105554,-0.056743,-0.033542,-0.009073,0.000000,0.000000,-1
