time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
3.099170,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000000,-1
3.301001,-0.104314,-0.060493,0.033199,-0.011963,0.000000,0.000000,-1
19.452683,-0.109428,-0.079217,0.118497,-0.098418,0.000000,0.000000,-1
19.855030,-0.109428,-0.079217,0.084481,-0.115159,0.000000,0.000000,-1
20.260546,-0.084506,0.040813,0.023189,-0.017300,0.000000,0.000000,-1
21.894810,-0.119290,0.031679,0.056727,-0.023569,0.000000,0.000000,-1
22.912856,-0.087317,0.045089,0.024658,-0.012371,0.000000,0.000000,-1
532.969913,-0.030819,-0.070054,0.073885,0.005211,0.000000,0.000000,-1
563.042085,0.059953,-0.128774,0.003427,-0.016855,0.000000,0.000000,-1
653.178390,0.155047,-0.067802,0.037332,-0.019316,0.000000,0.000000,-1
773.216826,-0.117117,0.074396,0.001579,0.026123,0.000000,0.000000,-1
793.317737,-0.095398,-0.105753,0.052141,-0.015448,0.000000,0.000000,-1
793.722864,-0.095398,-0.105753,0.152203,-0.019817,0.000000,0.000000,-1
793.927082,-0.095398,-0.105753,0.185408,-0.019714,0.000000,0.000000,-1
794.127687,-0.095398,-0.105753,0.252700,0.001346,0.000000,0.000000,-1
794.332118,-0.099145,-0.109086,0.285192,0.004041,0.000000,0.000000,-1
794.532960,-0.099145,-0.109086,0.349107,0.011104,0.000000,0.000000,-1
794.734574,-0.099145,-0.109086,0.410224,0.025512,0.000000,0.000000,-1
794.938279,-0.099145,-0.109086,0.443431,0.036334,0.000000,0.000000,-1
795.142704,-0.099145,-0.109086,0.528983,0.045453,0.000000,0.000000,-1
795.349872,-0.107673,-0.089185,0.562215,0.054397,0.000000,0.000000,-1
795.553561,-0.107673,-0.089185,0.621274,0.070327,0.000000,0.000000,-1
795.754866,-0.107673,-0.089185,0.676426,0.078006,0.000000,0.000000,-1
795.955229,-0.107673,-0.089185,0.721635,0.083509,0.000000,0.000000,-1
796.157464,-0.107673,-0.089185,0.798167,0.104556,0.000000,0.000000,-1
796.361877,-0.079041,-0.163687,0.838146,0.111406,0.000000,0.000000,-1
796.562252,-0.079041,-0.163687,0.910342,0.127828,0.000000,0.000000,-1
796.766234,-0.079041,-0.163687,0.959325,0.144219,0.000000,0.000000,-1
796.967645,-0.079041,-0.163687,1.001633,0.163239,0.000000,0.000000,-1
797.170373,-0.079041,-0.163687,1.069532,0.182980,0.000000,0.000000,-1
797.373955,-0.087996,-0.126852,1.110191,0.181282,0.000000,0.000000,-1
797.575168,-0.087996,-0.126852,1.178014,0.206952,0.000000,0.000000,-1
797.780340,-0.087996,-0.126852,1.220070,0.220817,0.000000,0.000000,-1
797.984713,-0.087996,-0.126852,1.269211,0.236575,0.000000,0.000000,-1
798.188049,-0.087996,-0.126852,1.336465,0.265368,0.000000,0.000000,-1
798.394378,-0.069681,-0.195955,1.367150,0.274567,0.000000,0.000000,-1
798.595561,-0.069681,-0.195955,1.446266,0.297386,0.000000,0.000000,-1
799.001920,-0.069681,-0.195955,1.531122,0.338922,0.000000,0.000000,-1
799.203119,-0.069681,-0.195955,1.585765,0.363752,0.000000,0.000000,-1
799.612066,-0.140508,-0.005269,1.687408,0.382756,0.000000,0.000000,-1
799.813125,-0.140508,-0.005269,1.718825,0.398602,0.000000,0.000000,-1
800.015622,-0.140508,-0.005269,1.786970,0.418073,0.000000,0.000000,-1
800.222510,-0.140508,-0.005269,1.822738,0.433484,0.000000,0.000000,-1
800.629164,-0.066862,-0.349800,1.895175,0.490365,0.000000,0.000000,-1
801.033538,-0.066862,-0.349800,1.983961,0.557931,0.000000,0.000000,-1
801.441150,-0.103713,-0.192158,2.106953,0.599356,0.000000,0.000000,-1
801.844264,-0.103713,-0.192158,2.190307,0.641965,0.000000,0.000000,-1
802.048946,-0.103713,-0.192158,2.247737,0.669282,0.000000,0.000000,-1
802.250574,-0.103713,-0.192158,2.280216,0.682941,0.000000,0.000000,-1
802.451844,-0.141605,-0.071209,2.356782,0.715113,0.000000,0.000000,-1
802.656277,-0.141605,-0.071209,2.389463,0.732375,0.000000,0.000000,-1
802.860893,-0.141605,-0.071209,2.457591,0.755230,0.000000,0.000000,-1
803.061110,-0.141605,-0.071209,2.502567,0.776504,0.000000,0.000000,-1
803.266044,-0.141605,-0.071209,2.550348,0.799995,0.000000,0.000000,-1
803.470835,-0.099405,-0.142507,2.636076,0.824841,0.000000,0.000000,-1
803.874175,-0.099405,-0.142507,2.744072,0.856321,0.000000,0.000000,-1
804.078350,-0.099405,-0.142507,2.780935,0.865987,0.000000,0.000000,-1
804.282167,-0.099405,-0.142507,2.830031,0.863251,0.000000,0.000000,-1
804.484530,-0.165883,0.088088,2.873981,0.866655,0.000000,0.000000,-1
822.963274,-0.118857,-0.062017,2.930060,0.879569,0.000000,0.000000,-1
824.596047,-0.044690,-0.261677,2.896935,0.872229,0.000000,0.000000,-1
