time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
407.474447,0.225112,-0.630263,0.006961,-0.001185,1.389664,-0.640754,-1
407.882162,0.225112,-0.630263,0.042418,-0.011282,1.389664,-0.640754,-1
408.896625,0.092313,-0.658100,0.083722,-0.047939,1.389664,-0.640754,-1
409.102129,0.092313,-0.658100,0.119365,-0.044654,1.389664,-0.640754,-1
409.508780,0.099233,-0.656149,0.158739,-0.019175,1.389664,-0.640754,-1
410.714267,0.066715,-0.655857,0.126643,0.080457,1.389664,-0.640754,-1
411.926129,0.107401,-0.655855,0.086806,0.081032,1.389664,-0.640754,-1
