time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
3.075251,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000000,-1
3.276315,-0.076656,-0.000533,-0.068468,0.025960,0.000000,0.000000,-1
3.478576,-0.076656,-0.000533,-0.068219,0.026126,0.000000,0.000000,-1
3.681039,-0.076656,-0.000533,-0.068095,0.026085,0.000000,0.000000,-1
3.882844,-0.076656,-0.000533,-0.068270,0.025896,0.000000,0.000000,-1
4.083781,-0.076656,-0.000533,-0.068074,0.026145,0.000000,0.000000,-1
4.285006,-0.074247,0.001243,-0.066828,0.028206,0.000000,0.000000,-1
4.487369,-0.074247,0.001243,-0.066752,0.028248,0.000000,0.000000,-1
4.688975,-0.074247,0.001243,-0.066487,0.028169,0.000000,0.000000,-1
4.890441,-0.074247,0.001243,-0.066447,0.028095,0.000000,0.000000,-1
5.093017,-0.074247,0.001243,-0.066505,0.028115,0.000000,0.000000,-1
5.296308,-0.074472,0.003160,-0.065554,0.029665,0.000000,0.000000,-1
5.496808,-0.074472,0.003160,-0.065458,0.029381,0.000000,0.000000,-1
5.697081,-0.074472,0.003160,-0.065282,0.029323,0.000000,0.000000,-1
5.897261,-0.074472,0.003160,-0.065189,0.029492,0.000000,0.000000,-1
6.099894,-0.074472,0.003160,-0.065311,0.029335,0.000000,0.000000,-1
6.301181,-0.073528,0.003273,-0.065461,0.030055,0.000000,0.000000,-1
6.503514,-0.073528,0.003273,-0.065519,0.030075,0.000000,0.000000,-1
6.705160,-0.073528,0.003273,-0.065275,0.029822,0.000000,0.000000,-1
6.906246,-0.073528,0.003273,-0.065406,0.029996,0.000000,0.000000,-1
7.108506,-0.073714,0.003099,-0.065723,0.029910,0.000000,0.000000,-1
7.311717,-0.073714,0.003099,-0.065220,0.029765,0.000000,0.000000,-1
7.514224,-0.073714,0.003099,-0.065421,0.029886,0.000000,0.000000,-1
7.717937,-0.073714,0.003099,-0.065466,0.029840,0.000000,0.000000,-1
7.920762,-0.073714,0.003099,-0.064960,0.029692,0.000000,0.000000,-1
8.121351,-0.074125,0.003049,-0.065807,0.029526,0.000000,0.000000,-1
8.322921,-0.074125,0.003049,-0.065661,0.029732,0.000000,0.000000,-1
8.523211,-0.074125,0.003049,-0.065623,0.029722,0.000000,0.000000,-1
8.725469,-0.074125,0.003049,-0.065426,0.029416,0.000000,0.000000,-1
8.926123,-0.074125,0.003049,-0.065080,0.029563,0.000000,0.000000,-1
9.126165,-0.074463,0.003698,-0.065533,0.030245,0.000000,0.000000,-1
9.327374,-0.074463,0.003698,-0.065078,0.030106,0.000000,0.000000,-1
9.529649,-0.074463,0.003698,-0.064229,0.032572,0.000000,0.000000,-1
9.732727,-0.074463,0.003698,-0.066042,0.028400,0.000000,0.000000,-1
9.934834,-0.074463,0.003698,-0.067190,0.026349,0.000000,0.000000,-1
10.137856,-0.072567,0.010372,-0.066309,0.028643,0.000000,0.000000,-1
10.339820,-0.072567,0.010372,-0.072088,0.013033,0.000000,0.000000,-1
10.539864,-0.072567,0.010372,-0.072560,0.012141,0.000000,0.000000,-1
