time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
310.347059,3.022179,-0.587621,2.190286,-0.752242,1.238573,-0.372245,-1
310.548549,3.022179,-0.587621,2.231284,-0.754040,1.238573,-0.372245,-1
310.957673,3.022179,-0.587621,2.312556,-0.756428,1.238573,-0.372245,-1
311.363964,3.023032,-0.657460,2.350571,-0.760943,1.804663,-0.603593,-1
311.569005,3.023032,-0.657460,2.405257,-0.761813,1.804663,-0.603593,-1
311.974449,3.023032,-0.657460,2.476491,-0.748460,1.804663,-0.603593,-1
312.384521,3.024625,-0.616897,2.545071,-0.730304,1.804663,-0.603593,-1
312.589209,3.024625,-0.616897,2.578593,-0.718058,1.804663,-0.603593,-1
312.995320,3.024625,-0.616897,2.643710,-0.693158,1.804663,-0.603593,-1
313.397868,3.028290,-0.637150,2.704335,-0.668860,1.804663,-0.603593,-1
313.803210,3.028290,-0.637150,2.756099,-0.659332,1.804663,-0.603593,-1
314.210228,3.031035,-0.635297,2.789367,-0.659782,1.804663,-0.603593,-1
316.230495,2.952781,-0.639760,2.708623,-0.713470,2.718276,-0.708943,-1
316.434817,2.952781,-0.639760,2.602865,-0.702814,2.718276,-0.708943,-1
316.839248,2.952781,-0.639760,2.797014,-0.684896,2.718276,-0.708943,-1
317.041972,2.952781,-0.639760,2.848093,-0.591278,2.718276,-0.708943,-1
317.245578,2.937942,-0.618099,2.806657,-0.652213,2.718276,-0.708943,-1
317.649598,2.937942,-0.618099,2.749091,-0.680549,2.718276,-0.708943,-1
322.138532,4.060777,0.885346,2.783360,-0.697075,2.708819,-0.894219,-1
322.941567,4.060777,0.885346,2.827831,-0.674156,2.708819,-0.894219,-1
324.771584,4.022406,0.920277,2.859656,-0.630118,2.708819,-0.894219,-1
325.373515,3.972961,0.943733,2.890963,-0.561603,2.708819,-0.894219,-1
325.780286,3.972961,0.943733,2.921488,-0.495911,2.708819,-0.894219,-1
326.384819,3.902575,0.932196,2.953162,-0.423577,2.706602,-0.843207,-1
326.793190,3.902575,0.932196,2.988571,-0.351386,2.706602,-0.843207,-1
327.606577,3.821323,0.990596,3.028436,-0.230979,2.706602,-0.843207,-1
328.214075,3.878054,0.954298,3.061767,-0.121678,2.706602,-0.843207,-1
328.817994,3.878054,0.954298,3.091945,-0.028988,2.706602,-0.843207,-1
329.635454,3.813198,0.991362,3.122690,0.083303,2.706602,-0.843207,-1
330.450851,3.876603,0.937831,3.159519,0.217263,2.706602,-0.843207,-1
331.056132,3.876603,0.937831,3.190076,0.308007,2.706602,-0.843207,-1
332.072764,3.874614,0.962362,3.223366,0.474274,2.706602,-0.843207,-1
332.678868,3.896978,0.939017,3.254138,0.580291,2.706602,-0.843207,-1
333.280902,3.895003,0.951016,3.288601,0.686610,2.706602,-0.843207,-1
334.093730,3.895003,0.951016,3.319896,0.808764,2.706602,-0.843207,-1
334.915923,3.890006,0.956277,3.363467,0.951701,2.706602,-0.843207,-1
335.525318,3.893727,0.950426,3.405683,1.046708,2.706602,-0.843207,-1
335.929458,3.893727,0.950426,3.450685,1.105681,2.706602,-0.843207,-1
336.541119,3.704099,0.767048,3.488210,0.935276,3.474049,0.925994,-1
337.961092,3.709163,0.771607,3.531775,0.950139,3.474049,0.925994,-1
338.768627,3.702251,0.766180,3.573825,0.969870,3.474049,0.925994,-1
341.412169,3.493077,0.901884,3.387830,0.955603,3.387552,0.955688,-1
342.637486,3.494344,0.901433,3.320942,1.058253,3.387552,0.955688,-1
343.046284,3.494344,0.901433,3.353788,1.016582,3.387552,0.955688,-1
343.250618,3.418501,0.961198,3.461238,0.949340,3.387552,0.955688,-1
343.457982,3.418501,0.961198,3.427862,0.989575,3.387552,0.955688,-1
343.658090,3.418501,0.961198,3.388223,1.005929,3.387552,0.955688,-1
344.065877,3.418501,0.961198,3.356506,1.033368,3.387552,0.955688,-1
344.270050,3.485577,0.902905,3.406755,0.957082,3.387552,0.955688,-1
347.107838,3.449356,1.590161,3.374231,0.897254,3.386777,0.892372,-1
348.125259,3.459564,1.589845,3.334301,0.900473,3.386777,0.892372,-1
349.950370,3.436131,1.592459,3.365370,0.922767,3.386777,0.892372,-1
351.783073,3.594636,1.617156,3.334253,1.080306,3.386777,0.892372,-1
352.392786,3.588503,1.620410,3.290801,1.159982,3.386777,0.892372,-1
352.800404,3.588503,1.620410,3.260700,1.228337,3.386777,0.892372,-1
353.412821,3.600945,1.619412,3.224943,1.317608,3.386777,0.892372,-1
354.229364,3.600548,1.624423,3.186277,1.443731,3.386777,0.892372,-1
356.266348,3.528511,1.516117,3.145579,1.593797,3.148462,1.592318,-1
357.281693,3.539991,1.509065,3.185040,1.653121,3.148462,1.592318,-1
358.906451,3.529230,1.500600,3.229615,1.654205,3.148462,1.592318,-1
359.523033,3.533857,1.497946,3.274079,1.653711,3.148462,1.592318,-1
360.130847,3.533857,1.497946,3.313501,1.669017,3.148462,1.592318,-1
362.975395,3.539578,1.777581,3.347756,1.818642,3.301385,1.788189,-1
367.036190,3.541601,1.781788,3.260502,2.031750,3.301385,1.788189,-1
367.438739,3.543988,1.785721,3.399427,1.853391,3.301385,1.788189,-1
368.251527,3.541974,1.758743,3.365116,1.906513,3.301385,1.788189,-1
371.293634,2.961648,1.474136,2.793468,1.614270,2.797419,1.612824,-1
372.315928,2.950288,1.465014,2.748472,1.581000,2.797419,1.612824,-1
373.745408,2.960262,1.496074,2.779590,1.551164,2.797419,1.612824,-1
375.174678,2.940312,1.564771,2.822379,1.487719,2.797419,1.612824,-1
375.989688,2.940312,1.564771,2.781134,1.564923,2.797419,1.612824,-1
