time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
333.712578,3.855698,-0.834123,2.976674,-0.898810,2.954354,-0.881787,-1
333.916518,3.855698,-0.834123,3.013103,-0.916495,2.954354,-0.881787,-1
334.323755,3.855698,-0.834123,3.064204,-0.949160,2.954354,-0.881787,-1
334.528247,3.869361,-0.769666,3.140414,-0.972822,2.954354,-0.881787,-1
334.935708,3.869361,-0.769666,3.194774,-0.996601,2.954354,-0.881787,-1
335.348187,3.869361,-0.769666,3.250071,-1.015169,2.954354,-0.881787,-1
336.159941,3.878690,-0.782164,3.300939,-1.035189,2.954354,-0.881787,-1
336.771168,3.878417,-0.779282,3.335465,-1.042047,2.954354,-0.881787,-1
337.377530,3.878417,-0.779282,3.365574,-1.041374,2.954354,-0.881787,-1
337.581225,3.878605,-0.795885,3.418097,-1.024261,2.954354,-0.881787,-1
337.989898,3.878605,-0.795885,3.463066,-1.014198,2.954354,-0.881787,-1
338.393741,2.975274,-0.958097,3.517438,-0.983824,2.954354,-0.881787,-1
338.594057,2.980194,-0.968848,3.548595,-0.962152,2.954354,-0.881787,-1
342.865153,2.985147,-0.971534,3.509202,-0.996646,2.954354,-0.881787,-1
343.470761,2.460314,-0.843598,2.968284,-0.879750,2.970972,-0.877584,-1
343.672021,2.460314,-0.843598,2.928844,-0.901778,2.970972,-0.877584,-1
344.076526,2.460314,-0.843598,2.892605,-0.927440,2.970972,-0.877584,-1
344.283259,2.460314,-0.843598,2.857978,-0.957410,2.970972,-0.877584,-1
344.691750,2.459887,-0.835822,2.804883,-1.014870,2.970972,-0.877584,-1
345.095986,2.459887,-0.835822,2.767335,-1.058252,2.970972,-0.877584,-1
345.501443,2.453362,-0.849826,2.731328,-1.118642,2.970972,-0.877584,-1
345.702031,2.453362,-0.849826,2.698545,-1.147192,2.970972,-0.877584,-1
346.104121,2.453362,-0.849826,2.649863,-1.191171,2.970972,-0.877584,-1
346.507008,2.457869,-0.845857,2.605511,-1.211360,2.970972,-0.877584,-1
346.708959,2.457869,-0.845857,2.550917,-1.234462,2.970972,-0.877584,-1
347.114821,2.457869,-0.845857,2.503609,-1.243962,2.970972,-0.877584,-1
347.315904,2.457869,-0.845857,2.458115,-1.250465,2.970972,-0.877584,-1
347.720178,2.441834,-0.845985,2.395968,-1.250224,2.970972,-0.877584,-1
348.124502,2.441834,-0.845985,2.328299,-1.238684,2.970972,-0.877584,-1
348.324536,2.441834,-0.845985,2.296009,-1.226857,2.970972,-0.877584,-1
348.527092,3.599214,-0.647144,2.937162,-0.915943,2.939703,-0.918637,-1
