time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
177.570754,3.556651,0.400165,2.014477,0.324333,0.000000,0.000000,-1
177.976050,3.557699,0.421012,2.055460,0.368246,0.000000,0.000000,-1
178.177567,3.557699,0.421012,2.088399,0.398940,0.000000,0.000000,-1
178.582891,3.557699,0.421012,2.134719,0.448754,0.000000,0.000000,-1
178.989507,3.560796,0.388110,2.180998,0.491108,0.000000,0.000000,-1
179.190569,3.560796,0.388110,2.211739,0.525713,0.000000,0.000000,-1
179.604572,3.560796,0.388110,2.255517,0.569792,0.000000,0.000000,-1
180.010579,3.552278,0.381176,2.292809,0.617085,0.000000,0.000000,-1
180.210957,3.552278,0.381176,2.330938,0.645250,0.000000,0.000000,-1
180.619396,3.552278,0.381176,2.382663,0.682952,0.000000,0.000000,-1
180.822886,3.558658,0.387011,2.413275,0.703158,0.000000,0.000000,-1
181.231101,3.558658,0.387011,2.482342,0.741650,0.000000,0.000000,-1
181.641168,3.572173,0.433586,2.534551,0.771991,0.000000,0.000000,-1
181.844282,3.572173,0.433586,2.567562,0.788675,0.000000,0.000000,-1
182.248211,3.572173,0.433586,2.635853,0.815558,0.000000,0.000000,-1
182.655796,3.563185,0.408652,2.698868,0.825916,0.000000,0.000000,-1
182.856246,3.563185,0.408652,2.736811,0.832132,0.000000,0.000000,-1
183.260274,3.563185,0.408652,2.808884,0.833348,0.000000,0.000000,-1
183.872701,3.570697,0.424476,2.842940,0.834471,0.000000,0.000000,-1
184.480735,3.570697,0.424476,2.883590,0.822164,0.000000,0.000000,-1
184.884728,3.567494,0.417010,2.951063,0.790398,0.000000,0.000000,-1
185.287761,3.567494,0.417010,3.004396,0.764682,0.000000,0.000000,-1
185.691230,3.540579,0.384584,3.065782,0.739600,0.000000,0.000000,-1
185.894955,3.540579,0.384584,3.106270,0.729356,0.000000,0.000000,-1
186.302721,3.540579,0.384584,3.176823,0.716803,0.000000,0.000000,-1
186.705994,3.557843,0.410912,3.232161,0.711283,0.000000,0.000000,-1
186.909631,3.557843,0.410912,3.275805,0.691849,0.000000,0.000000,-1
187.313759,3.557843,0.410912,3.347600,0.668754,0.000000,0.000000,-1
187.721677,3.547515,0.411226,3.388851,0.648435,0.000000,0.000000,-1
190.162524,3.186355,0.179102,3.572793,0.096390,0.000000,0.000000,-1
194.234687,3.015843,0.675626,3.603038,0.079970,0.000000,0.000000,-1
196.479194,3.031116,0.693156,3.633252,0.113746,0.000000,0.000000,-1
197.895234,3.063910,0.710023,3.601049,0.304775,0.000000,0.000000,-1
198.299560,3.020427,0.658953,3.557985,0.376397,0.000000,0.000000,-1
198.707259,3.020427,0.658953,3.524202,0.431386,0.000000,0.000000,-1
199.114997,3.051327,0.701117,3.493019,0.483498,0.000000,0.000000,-1
199.525485,3.051327,0.701117,3.454650,0.528642,0.000000,0.000000,-1
200.133955,3.022921,0.692107,3.421279,0.562552,0.000000,0.000000,-1
200.536803,3.022921,0.692107,3.390138,0.584817,0.000000,0.000000,-1
200.942676,3.022921,0.692107,3.332546,0.608675,0.000000,0.000000,-1
201.349680,3.038231,0.681685,3.275590,0.630317,0.000000,0.000000,-1
201.757461,3.038231,0.681685,3.231805,0.657948,0.000000,0.000000,-1
201.958008,3.038231,0.681685,3.200106,0.685866,0.000000,0.000000,-1
202.161679,3.035961,0.655102,3.170104,0.697475,0.000000,0.000000,-1
202.564933,3.035961,0.655102,3.139106,0.744109,0.000000,0.000000,-1
202.973385,3.035961,0.655102,3.104027,0.824278,0.000000,0.000000,-1
204.397148,3.034732,0.674553,3.066098,0.840118,0.000000,0.000000,-1
205.002300,3.034732,0.674553,3.028974,0.806863,0.000000,0.000000,-1
205.412833,3.043394,0.681215,2.996131,0.794575,0.000000,0.000000,-1
205.819040,3.043394,0.681215,2.951905,0.788799,0.000000,0.000000,-1
206.225059,3.044087,0.682562,2.914649,0.784722,0.000000,0.000000,-1
206.428227,3.044087,0.682562,2.874094,0.767663,0.000000,0.000000,-1
206.835415,2.838422,0.543876,2.665226,0.635277,0.000000,0.000000,-1
207.851678,2.819658,0.541085,2.625467,0.631854,0.000000,0.000000,-1
210.699693,3.004005,0.662131,2.693716,0.654605,0.000000,0.000000,-1
211.107036,2.994870,0.670571,2.744992,0.675988,0.000000,0.000000,-1
211.511974,2.994870,0.670571,2.808794,0.700136,0.000000,0.000000,-1
211.919050,2.996670,0.657864,2.842355,0.714892,0.000000,0.000000,-1
212.524388,2.853841,0.551388,2.669788,0.639729,0.000000,0.000000,-1
216.377108,3.000048,0.668349,2.716591,0.666142,0.000000,0.000000,-1
216.784588,3.000048,0.668349,2.775972,0.677480,0.000000,0.000000,-1
217.186718,3.000048,0.668349,2.821486,0.697654,0.000000,0.000000,-1
218.407920,2.869884,0.549269,2.662913,0.638300,0.000000,0.000000,-1
