time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
3.130635,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000000,-1
3.332931,-0.044665,-0.027858,-0.046187,-0.018106,0.000000,0.000000,-1
3.534712,-0.044665,-0.027858,-0.046410,-0.018150,0.000000,0.000000,-1
3.737670,-0.044665,-0.027858,-0.045825,-0.018038,0.000000,0.000000,-1
3.938845,-0.044665,-0.027858,-0.045693,-0.018276,0.000000,0.000000,-1
4.151999,-0.044665,-0.027858,-0.045622,-0.018263,0.000000,0.000000,-1
4.352517,-0.045473,-0.028697,-0.046285,-0.018823,0.000000,0.000000,-1
4.553806,-0.045473,-0.028697,-0.046230,-0.018813,0.000000,0.000000,-1
4.754936,-0.045473,-0.028697,-0.046218,-0.018815,0.000000,0.000000,-1
4.956043,-0.045473,-0.028697,-0.045990,-0.018774,0.000000,0.000000,-1
5.156047,-0.045473,-0.028697,-0.047298,-0.018223,0.000000,0.000000,-1
5.358778,-0.043911,-0.028555,-0.047267,-0.031240,0.000000,0.000000,-1
5.559320,-0.043911,-0.028555,-0.049010,-0.031449,0.000000,0.000000,-1
5.760294,-0.043911,-0.028555,-0.053610,-0.029555,0.000000,0.000000,-1
5.962704,-0.043911,-0.028555,-0.059316,-0.035600,0.000000,0.000000,-1
6.165100,-0.023106,-0.008321,-0.045511,-0.017983,0.000000,0.000000,-1
6.368192,-0.023106,-0.008321,-0.040907,-0.017009,0.000000,0.000000,-1
6.569741,-0.023106,-0.008321,-0.034954,-0.011665,0.000000,0.000000,-1
6.771803,-0.023106,-0.008321,-0.030184,-0.011895,0.000000,0.000000,-1
6.973840,-0.023106,-0.008321,-0.025572,-0.007851,0.000000,0.000000,-1
7.174015,-0.051303,-0.018074,-0.044624,-0.018007,0.000000,0.000000,-1
7.375203,-0.051303,-0.018074,-0.047555,-0.018256,0.000000,0.000000,-1
7.576663,-0.051303,-0.018074,-0.045665,-0.015988,0.000000,0.000000,-1
7.779303,-0.051303,-0.018074,-0.048219,-0.018344,0.000000,0.000000,-1
7.979807,-0.051303,-0.018074,-0.051861,-0.018474,0.000000,0.000000,-1
8.182339,-0.051303,-0.018074,-0.048763,-0.016585,0.000000,0.000000,-1
8.385192,-0.047509,-0.018758,-0.049622,-0.013519,0.000000,0.000000,-1
8.588163,-0.047509,-0.018758,-0.067454,0.002007,0.000000,0.000000,-1
8.790465,-0.047509,-0.018758,-0.082384,-0.005535,0.000000,0.000000,-1
8.991387,-0.047509,-0.018758,-0.095562,-0.015523,0.000000,0.000000,-1
9.194936,0.004025,-0.018047,-0.047490,-0.018578,0.000000,0.000000,-1
9.396133,0.004025,-0.018047,-0.058075,-0.038227,0.000000,0.000000,-1
9.600228,0.004025,-0.018047,-0.062685,-0.072492,0.000000,0.000000,-1
9.805014,0.004025,-0.018047,-0.052847,-0.100935,0.000000,0.000000,-1
10.008129,0.004025,-0.018047,-0.041334,-0.115767,0.000000,0.000000,-1
10.209832,-0.006552,0.085669,-0.044840,-0.019175,0.000000,0.000000,-1
10.411842,-0.006552,0.085669,-0.040381,-0.022143,0.000000,0.000000,-1
