time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
342.566880,2.970374,0.566696,2.023373,0.616951,0.000000,0.000000,-1
342.771834,2.970374,0.566696,2.067943,0.638084,0.000000,0.000000,-1
343.174456,2.970374,0.566696,2.122740,0.662685,0.000000,0.000000,-1
343.578972,2.967079,0.564997,2.174659,0.688584,0.000000,0.000000,-1
343.782993,2.967079,0.564997,2.215238,0.710766,0.000000,0.000000,-1
344.188519,2.967079,0.564997,2.277998,0.736583,0.000000,0.000000,-1
344.597015,2.972659,0.595568,2.332820,0.769676,0.000000,0.000000,-1
344.800233,2.972659,0.595568,2.375386,0.786406,0.000000,0.000000,-1
345.206120,2.972659,0.595568,2.436546,0.810182,0.000000,0.000000,-1
345.615701,2.968271,0.579344,2.494315,0.822173,0.000000,0.000000,-1
345.818694,2.968271,0.579344,2.542737,0.835896,0.000000,0.000000,-1
346.225969,2.968271,0.579344,2.601652,0.851381,0.000000,0.000000,-1
346.426505,2.974045,0.587312,2.635312,0.860806,0.000000,0.000000,-1
346.629988,2.974045,0.587312,2.666169,0.868657,0.000000,0.000000,-1
346.833181,2.974045,0.587312,2.715049,0.873649,0.000000,0.000000,-1
347.237670,2.972146,0.583668,2.773396,0.878634,0.000000,0.000000,-1
347.438875,2.972146,0.583668,2.805764,0.884524,0.000000,0.000000,-1
347.846313,2.972146,0.583668,2.885015,0.886021,0.000000,0.000000,-1
348.249778,2.968269,0.581517,2.938123,0.884821,0.000000,0.000000,-1
348.450820,2.968269,0.581517,2.968656,0.878107,0.000000,0.000000,-1
348.656462,2.968269,0.581517,2.999239,0.873538,0.000000,0.000000,-1
348.861350,2.968269,0.581517,3.049079,0.856086,0.000000,0.000000,-1
349.266393,2.967267,0.580355,3.100606,0.843432,0.000000,0.000000,-1
349.671475,2.967267,0.580355,3.165455,0.816707,0.000000,0.000000,-1
349.876266,2.967267,0.580355,3.207898,0.801170,0.000000,0.000000,-1
350.281987,2.942988,0.599571,3.266323,0.779525,0.000000,0.000000,-1
350.687142,2.942988,0.599571,3.325587,0.759099,0.000000,0.000000,-1
350.890278,2.942988,0.599571,3.363002,0.748449,0.000000,0.000000,-1
351.297272,3.092480,0.513905,3.450303,0.731701,0.000000,0.000000,-1
351.499965,3.023984,0.597757,3.390205,0.825139,0.000000,0.000000,-1
352.306322,3.035639,0.617072,3.437829,0.813916,0.000000,0.000000,-1
355.366647,3.085168,0.584972,3.402793,0.779143,0.000000,0.000000,-1
355.568990,3.085168,0.584972,3.369086,0.758420,0.000000,0.000000,-1
355.971668,3.085168,0.584972,3.327064,0.732185,0.000000,0.000000,-1
356.373389,3.094312,0.579388,3.288676,0.715651,0.000000,0.000000,-1
356.579050,3.094312,0.579388,3.256529,0.701292,0.000000,0.000000,-1
356.983873,3.094312,0.579388,3.216584,0.698398,0.000000,0.000000,-1
357.389777,3.094051,0.576756,3.178885,0.709800,0.000000,0.000000,-1
357.594213,3.094051,0.576756,3.146950,0.718651,0.000000,0.000000,-1
357.996856,3.094051,0.576756,3.099363,0.707288,0.000000,0.000000,-1
358.402896,3.095605,0.583276,3.059387,0.694906,0.000000,0.000000,-1
358.808500,3.095605,0.583276,3.023908,0.689814,0.000000,0.000000,-1
359.013426,3.095605,0.583276,2.985734,0.687308,0.000000,0.000000,-1
359.417841,3.099192,0.579203,2.950154,0.683499,0.000000,0.000000,-1
359.621529,2.955949,0.579194,2.920137,0.687310,0.000000,0.000000,-1
359.821727,3.196364,0.363198,3.144836,0.465893,0.000000,0.000000,-1
360.635084,3.171983,0.358469,3.104604,0.462936,0.000000,0.000000,-1
363.676921,2.902221,0.632363,3.065667,0.483545,0.000000,0.000000,-1
