time,pos_ballX,pos_ballY,pos_robotX,pos_robotY,seen_robotX,seen_robotY,state
48.258825,6.343389,-1.153160,2.987302,0.945902,0.000000,0.000000,-1
48.458953,6.343389,-1.153160,3.029774,0.921708,0.000000,0.000000,-1
48.662304,6.343389,-1.153160,3.078234,0.894134,0.000000,0.000000,-1
48.869865,6.343389,-1.153160,3.110439,0.875903,0.000000,0.000000,-1
49.076622,6.343389,-1.153160,3.165811,0.844557,0.000000,0.000000,-1
49.282603,6.343389,-1.153160,3.203300,0.823342,0.000000,0.000000,-1
49.484916,6.343389,-1.153160,3.240207,0.802459,0.000000,0.000000,-1
49.687418,6.343389,-1.153160,3.293730,0.772178,0.000000,0.000000,-1
49.890624,6.343389,-1.153160,3.324776,0.754618,0.000000,0.000000,-1
50.095448,6.343389,-1.153160,3.376523,0.725363,0.000000,0.000000,-1
50.300707,6.343389,-1.153160,3.417728,0.702072,0.000000,0.000000,-1
50.507846,6.343389,-1.153160,3.452357,0.682509,0.000000,0.000000,-1
