time,pos_robotX,pos_robotY
0.0003654956817626953,0.129951938987,0.0428583025932
13.003978252410889,0.169810667634,-0.000209474543226
13.107804536819458,0.205494120717,0.0421538986266
13.210367918014526,0.236312404275,0.0548678971827
13.514376878738403,0.305548578501,0.0255894381553
13.616701126098633,0.341626375914,0.0253006052226
13.823232889175415,0.40171995759,0.0468215979636
13.825197219848633,0.437824904919,0.0689644664526
13.926461458206177,0.46816521883,0.0785069391131
14.128665924072266,0.504354834557,0.0755583718419
14.2331383228302,0.54772901535,0.0607555098832
14.538146257400513,0.598444759846,0.107510834932
14.641562461853027,0.636238992214,0.117068074644
14.746233940124512,0.666753590107,0.110508181155
14.947766542434692,0.753964364529,0.0886107385159
15.05245041847229,0.786511719227,0.104144059122
15.15250039100647,0.817114055157,0.11225925386
15.25681757926941,0.860381126404,0.160132735968
15.359666347503662,0.892281889915,0.163994982839
15.564009428024292,0.932891011238,0.143757045269
15.667247533798218,0.965992450714,0.152837440372
16.17645263671875,1.07641923428,0.207674086094
16.2808198928833,1.13735961914,0.195286005735
16.28298282623291,1.16791427135,0.198704794049
16.587998628616333,1.22570693493,0.243031010032
16.590091705322266,1.25632500648,0.265670835972
16.8931622505188,1.30665183067,0.265179246664
17.100133419036865,1.37007033825,0.266306042671
17.302915334701538,1.40495550632,0.316257297993
17.408382177352905,1.43511676788,0.330992013216
17.610060453414917,1.48792946339,0.316366672516
17.91778588294983,1.59673023224,0.350780576468
18.124135732650757,1.66771900654,0.413014322519
18.227663040161133,1.69982922077,0.415180444717
18.32783031463623,1.73721265793,0.404657274485
18.431783437728882,1.77317249775,0.401808470488
18.736551761627197,1.81356406212,0.471796005964
18.941093683242798,1.8584164381,0.476076811552
19.046385765075684,1.92346382141,0.46943551302
19.146400690078735,1.95348000526,0.476143658161
19.3530912399292,1.9894824028,0.535651922226
19.354820013046265,2.01959085464,0.562676131725
19.76066517829895,2.1217045784,0.559963643551
19.863016366958618,2.15494561195,0.561760723591
20.072123765945435,2.18940711021,0.632059216499
20.27623677253723,2.22035217285,0.650485157967
20.378737449645996,2.25859498978,0.653054177761
20.37988543510437,2.29456067085,0.648266136646
20.684290647506714,2.36498188972,0.671314775944
20.78783392906189,2.39899897575,0.728811562061
21.197218894958496,2.52519488335,0.748280704021
21.603753328323364,2.57995486259,0.820262134075
21.708767652511597,2.61203598976,0.831270098686
21.810924291610718,2.64490818977,0.828274905682
21.812246322631836,2.683614254,0.826283812523
22.01377534866333,2.73754239082,0.837995290756
22.2201931476593,2.77595353127,0.895022511482
22.321784257888794,2.80929589272,0.917724967003
22.42738914489746,2.84290313721,0.923313081264
22.627766847610474,2.91292619705,0.916973412037
22.934929609298706,2.97623801231,0.99167150259
23.03843069076538,3.0064702034,0.991048932076
23.142846822738647,3.03747582436,0.98496478796
23.144307374954224,3.07107853889,0.971536278725
23.246641635894775,3.10324048996,0.962262570858
23.65166735649109,3.17057347298,1.01563882828
23.75756812095642,3.20108962059,1.01479792595
23.9607572555542,3.27451276779,0.981653511524
23.96411919593811,3.30758881569,0.976876795292
24.06589412689209,3.33867883682,0.986216127872
24.268839836120605,3.37020015717,1.0174189806
24.7788667678833,3.33864474297,0.997159779072
25.29220676422119,3.37045645714,0.993863344193
25.59934163093567,3.33861494064,0.993121266365
