time,pos_robotX,pos_robotY
0.20761561393737793,-0.48532190918922424,-0.0043488238006830215
0.20847654342651367,-0.4918569028377533,0.0031316739041358232
0.20979642868041992,-0.5004698038101196,0.01471329852938652
0.21051955223083496,-0.5111141204833984,0.023195408284664154
0.30933213233947754,-0.5275477170944214,0.0263036098331213
0.3100731372833252,-0.5326640009880066,0.03637970611453056
0.31183743476867676,-0.5434432029724121,0.0420633964240551
0.40944886207580566,-0.5499238967895508,0.04244067147374153
0.5118753910064697,-0.5692033767700195,0.03703569620847702
0.6150753498077393,-0.5936679244041443,0.00665303785353899
0.8207504749298096,-0.6218195557594299,-0.003979611676186323
0.8231339454650879,-0.6227789521217346,0.001875616260804236
0.8240625858306885,-0.6228558421134949,0.009393417276442051
0.8248772621154785,-0.6256905794143677,0.01573980413377285
0.9224886894226074,-0.6304821372032166,0.023469340056180954
0.9249250888824463,-0.635724663734436,0.03523561730980873
0.9260392189025879,-0.6471046805381775,0.04257902875542641
1.0237085819244385,-0.6564264893531799,0.048577867448329926
1.1312015056610107,-0.6812445521354675,0.04158759489655495
1.2317535877227783,-0.6861600279808044,0.03675398603081703
1.23388671875,-0.6917408108711243,0.02615608088672161
1.2346973419189453,-0.7007168531417847,0.012868095189332962
1.3329434394836426,-0.7072207927703857,0.008065758273005486
1.3337657451629639,-0.7106055617332458,0.008907284587621689
1.3357813358306885,-0.7099477648735046,0.003959428519010544
1.33658766746521,-0.7125433683395386,0.004696549382060766
1.4352836608886719,-0.7222697138786316,0.011520015075802803
1.4361605644226074,-0.7269471287727356,0.011260847561061382
1.437950611114502,-0.7322367429733276,0.010079428553581238
1.4386942386627197,-0.7359492778778076,0.01210587564855814
1.5376696586608887,-0.7370322942733765,0.017290906980633736
1.5384607315063477,-0.739210307598114,0.0251125767827034
1.5402491092681885,-0.7420182228088379,0.03306838497519493
1.5409433841705322,-0.7475219368934631,0.0412384569644928
1.6385555267333984,-0.7540532946586609,0.05339088290929794
1.8452410697937012,-0.7980011701583862,0.056240297853946686
1.84749174118042,-0.7991772294044495,0.05115773156285286
1.8479480743408203,-0.8020501136779785,0.04714175686240196
1.84861421585083,-0.8052842617034912,0.04086136445403099
1.9474761486053467,-0.8114019632339478,0.028222093358635902
1.9482228755950928,-0.8188566565513611,0.016625769436359406
1.949695348739624,-0.8254651427268982,0.018206395208835602
1.950390338897705,-0.830338716506958,0.011912007816135883
2.1520144939422607,-0.8456758260726929,0.017582470551133156
2.1539669036865234,-0.8485807180404663,0.02023502252995968
2.154780626296997,-0.8480768799781799,0.027911901473999023
2.1563913822174072,-0.8503639698028564,0.03573774918913841
2.252749443054199,-0.854722261428833,0.04139021411538124
2.2557005882263184,-0.860802173614502,0.04885835200548172
2.257641553878784,-0.8694850206375122,0.05919275060296059
2.2588465213775635,-0.8804279565811157,0.06263726204633713
2.3565175533294678,-0.8883888125419617,0.0669851005077362
2.358427047729492,-0.8911590576171875,0.07572828233242035
2.358720064163208,-0.901909589767456,0.06998959183692932
2.3594329357147217,-0.9110732078552246,0.06741038709878922
2.561650037765503,-0.9200173020362854,0.06474268436431885
2.5624358654022217,-0.9223604202270508,0.06146847829222679
2.564208984375,-0.9272141456604004,0.05352622643113136
2.565803289413452,-0.9354183673858643,0.039628829807043076
2.6640851497650146,-0.9406207203865051,0.030297042801976204
2.664884567260742,-0.9486764073371887,0.027651814743876457
2.666632890701294,-0.9554585814476013,0.019217098131775856
2.6674461364746094,-0.9496692419052124,0.017013154923915863
2.7665107250213623,-0.9573352932929993,0.024708341807127
2.7674005031585693,-0.9611703753471375,0.02819898910820484
2.7687177658081055,-0.9627438187599182,0.029098743572831154
2.769865036010742,-0.9659426212310791,0.029533350840210915
2.8689541816711426,-0.9666886329650879,0.03369097039103508
2.8697853088378906,-0.9661548733711243,0.043405354022979736
2.8714487552642822,-0.9680676460266113,0.05083823949098587
2.8721702098846436,-0.9727063775062561,0.058808282017707825
2.9745118618011475,-1.007182240486145,0.08866404742002487
3.1764707565307617,-1.023092269897461,0.09138956665992737
3.178839921951294,-1.026397943496704,0.08294201642274857
3.179671287536621,-1.0300248861312866,0.07972875982522964
3.1803841590881348,-1.0335124731063843,0.07620701938867569
3.2787694931030273,-1.0383967161178589,0.06922435015439987
3.2795984745025635,-1.0457723140716553,0.05666836351156235
3.281454563140869,-1.0519020557403564,0.045589130371809006
3.282209634780884,-1.0617314577102661,0.04152996093034744
3.381561040878296,-1.0689226388931274,0.03516576066613197
3.382784128189087,-1.0702054500579834,0.030982354655861855
3.3840818405151367,-1.0711036920547485,0.03326045721769333
3.4809751510620117,-1.0792250633239746,0.034249529242515564
3.5841081142425537,-1.0895789861679077,0.04624883085489273
